date,Temp [C],precipitation [mm],rain [mm],snowfall [cm],cloud [%],cloud_l [%],cloud_m [%],cloud_h [%],wind [km/h],GHI [W/m²],DR [W/m²],DNI [W/m²],is_day,sunshine_duration
17-05-2018 21:00,10.3,0.0,0.0,0.0,28.8,32.0,0.0,0.0,32.6411,0.0,0.0,0.0,0.0,0.0
17-05-2018 22:00,10.3,0.0,0.0,0.0,78.299995,87.0,0.0,0.0,32.32992,0.0,0.0,0.0,0.0,0.0
17-05-2018 23:00,10.2,0.0,0.0,0.0,38.7,43.0,0.0,0.0,30.78368,0.0,0.0,0.0,0.0,0.0
18-05-2018 00:00,9.7,0.0,0.0,0.0,50.399998,56.0,0.0,0.0,28.202042,0.0,0.0,0.0,0.0,0.0
18-05-2018 01:00,9.7,0.0,0.0,0.0,57.9,57.0,0.0,22.0,27.691935,0.0,0.0,0.0,0.0,0.0
18-05-2018 02:00,9.65,0.0,0.0,0.0,70.2,62.0,0.0,48.0,27.219902,0.0,0.0,0.0,0.0,0.0
18-05-2018 03:00,9.7,0.0,0.0,0.0,90.0,70.0,0.0,90.0,28.36471,0.0,0.0,0.0,0.0,0.0
18-05-2018 04:00,9.8,0.0,0.0,0.0,69.0,45.0,0.0,95.0,27.086262,1.0,1.0,0.0,1.0,0.0
18-05-2018 05:00,10.05,0.0,0.0,0.0,49.2,23.0,0.0,95.0,26.081993,49.0,39.0,80.83789,1.0,450.0055
18-05-2018 06:00,10.25,0.0,0.0,0.0,75.3,52.0,0.0,95.0,26.903828,165.0,91.0,296.69128,1.0,3600.0
18-05-2018 07:00,10.4,0.0,0.0,0.0,100.0,90.0,0.0,97.0,25.809765,302.0,127.0,441.85272,1.0,3600.0
18-05-2018 08:00,10.55,0.0,0.0,0.0,100.0,100.0,0.0,95.0,25.338476,324.0,223.0,189.15915,1.0,3600.0
18-05-2018 09:00,10.65,0.0,0.0,0.0,100.0,89.0,0.0,91.0,24.33664,412.0,302.0,168.27853,1.0,3248.356
18-05-2018 10:00,10.6,0.0,0.0,0.0,100.0,100.0,0.0,36.0,25.570139,479.0,364.0,153.9245,1.0,2817.735
18-05-2018 11:00,10.65,0.0,0.0,0.0,90.3,100.0,0.0,1.0,25.567604,651.0,360.0,360.18863,1.0,3600.0
18-05-2018 12:00,10.1,0.0,0.0,0.0,100.0,100.0,0.0,60.0,24.912935,738.0,293.0,534.90753,1.0,3600.0
18-05-2018 13:00,10.15,0.0,0.0,0.0,100.0,100.0,0.0,78.0,25.7041,563.0,366.0,240.97136,1.0,3600.0
18-05-2018 14:00,10.2,0.0,0.0,0.0,100.0,100.0,0.0,86.0,26.161375,533.0,344.0,246.82715,1.0,3600.0
18-05-2018 15:00,10.15,0.0,0.0,0.0,100.0,100.0,0.0,87.0,26.459387,384.0,290.0,138.22656,1.0,2346.7969
18-05-2018 16:00,10.1,0.0,0.0,0.0,100.0,100.0,0.0,37.0,26.574244,328.0,235.0,164.20955,1.0,3126.2864
18-05-2018 17:00,9.95,0.0,0.0,0.0,90.0,100.0,0.0,0.0,24.774696,222.0,188.0,78.63168,1.0,558.9505
18-05-2018 18:00,10.15,0.0,0.0,0.0,90.0,100.0,0.0,0.0,24.66197,136.0,102.0,118.33461,1.0,1750.0383
18-05-2018 19:00,10.3,0.1,0.1,0.0,90.0,100.0,0.0,0.0,25.762016,44.0,38.0,42.12537,1.0,0.0
18-05-2018 20:00,10.1,0.2,0.2,0.0,90.0,100.0,0.0,0.0,25.567604,4.0,4.0,0.0,0.0,0.0
18-05-2018 21:00,10.05,0.0,0.0,0.0,90.0,100.0,0.0,0.0,23.966375,0.0,0.0,0.0,0.0,0.0
18-05-2018 22:00,10.35,0.0,0.0,0.0,90.0,100.0,0.0,0.0,23.507753,0.0,0.0,0.0,0.0,0.0
18-05-2018 23:00,10.45,0.0,0.0,0.0,90.0,100.0,0.0,0.0,21.933426,0.0,0.0,0.0,0.0,0.0
19-05-2018 00:00,10.45,0.0,0.0,0.0,90.0,100.0,0.0,0.0,18.204042,0.0,0.0,0.0,0.0,0.0
19-05-2018 01:00,10.4,0.1,0.1,0.0,90.0,100.0,0.0,0.0,17.238699,0.0,0.0,0.0,0.0,0.0
19-05-2018 02:00,10.25,0.1,0.1,0.0,90.6,100.0,1.0,0.0,18.581022,0.0,0.0,0.0,0.0,0.0
19-05-2018 03:00,10.2,0.0,0.0,0.0,90.0,100.0,0.0,0.0,17.377226,0.0,0.0,0.0,0.0,0.0
19-05-2018 04:00,10.25,0.0,0.0,0.0,90.0,100.0,0.0,0.0,16.055355,1.0,1.0,0.0,1.0,0.0
19-05-2018 05:00,10.45,0.0,0.0,0.0,90.0,100.0,0.0,0.0,15.072783,31.0,31.0,0.0,1.0,0.0
19-05-2018 06:00,10.75,0.0,0.0,0.0,90.0,100.0,0.0,0.0,15.192682,88.0,85.0,11.894574,1.0,0.0
19-05-2018 07:00,10.85,0.0,0.0,0.0,90.0,100.0,0.0,0.0,13.684735,141.0,116.0,62.710537,1.0,81.31611
19-05-2018 08:00,11.1,0.0,0.0,0.0,90.0,100.0,0.0,0.0,11.592894,214.0,183.0,57.79734,1.0,0.0
19-05-2018 09:00,11.3,0.0,0.0,0.0,90.0,100.0,0.0,0.0,10.685391,336.0,239.0,147.87895,1.0,2636.3687
19-05-2018 10:00,11.35,0.0,0.0,0.0,90.0,100.0,0.0,0.0,10.30883,323.0,297.0,34.700302,1.0,0.0
19-05-2018 11:00,11.6,0.0,0.0,0.0,90.0,100.0,0.0,0.0,10.829958,480.0,367.0,139.50589,1.0,2385.1768
19-05-2018 12:00,11.75,0.0,0.0,0.0,90.0,100.0,0.0,0.0,14.33234,508.0,334.0,208.63269,1.0,3600.0
19-05-2018 13:00,11.8,0.0,0.0,0.0,90.0,100.0,0.0,0.0,14.934577,418.0,328.0,109.80306,1.0,1494.0919
19-05-2018 14:00,11.9,0.0,0.0,0.0,90.6,100.0,1.0,0.0,13.363711,346.0,283.0,82.03814,1.0,661.14417
19-05-2018 15:00,12.05,0.0,0.0,0.0,90.0,100.0,0.0,0.0,14.512064,275.0,227.0,70.3404,1.0,310.212
19-05-2018 16:00,12.45,0.0,0.0,0.0,90.0,100.0,0.0,0.0,11.91812,227.0,206.0,36.91524,1.0,0.0
19-05-2018 17:00,12.95,0.0,0.0,0.0,84.6,94.0,0.0,0.0,11.200571,150.0,134.0,36.7726,1.0,0.0
19-05-2018 18:00,12.7,0.0,0.0,0.0,35.1,39.0,0.0,0.0,14.05845,141.0,101.0,137.82217,1.0,2334.6653
19-05-2018 19:00,12.8,0.0,0.0,0.0,73.799995,82.0,0.0,0.0,11.720751,61.0,43.0,124.89699,1.0,1946.9098
19-05-2018 20:00,13.4,0.0,0.0,0.0,55.8,62.0,0.0,0.0,10.086427,5.0,5.0,0.0,0.0,0.0
19-05-2018 21:00,13.55,0.0,0.0,0.0,26.099998,29.0,0.0,0.0,14.658676,0.0,0.0,0.0,0.0,0.0
19-05-2018 22:00,13.5,0.0,0.0,0.0,43.199997,48.0,0.0,0.0,14.654254,0.0,0.0,0.0,0.0,0.0
19-05-2018 23:00,13.4,0.1,0.1,0.0,85.5,95.0,0.0,0.0,15.778518,0.0,0.0,0.0,0.0,0.0
20-05-2018 00:00,13.3,0.2,0.2,0.0,78.299995,87.0,0.0,0.0,18.204042,0.0,0.0,0.0,0.0,0.0
20-05-2018 01:00,13.0,0.0,0.0,0.0,12.599999,14.0,0.0,0.0,13.708391,0.0,0.0,0.0,0.0,0.0
20-05-2018 02:00,12.8,0.0,0.0,0.0,14.1,15.0,1.0,0.0,10.948973,0.0,0.0,0.0,0.0,0.0
20-05-2018 03:00,12.7,0.0,0.0,0.0,17.099998,17.0,3.0,0.0,11.570515,0.0,0.0,0.0,0.0,0.0
20-05-2018 04:00,12.7,0.0,0.0,0.0,14.4,14.0,3.0,0.0,12.245294,2.0,2.0,0.0,1.0,0.0
20-05-2018 05:00,12.9,0.0,0.0,0.0,11.999999,12.0,2.0,0.0,12.6462,60.0,32.0,221.3575,1.0,2747.2869
20-05-2018 06:00,13.1,0.0,0.0,0.0,9.6,10.0,1.0,0.0,13.661038,179.0,65.0,447.21967,1.0,3600.0
20-05-2018 07:00,13.35,0.0,0.0,0.0,8.099999,9.0,0.0,0.0,12.10157,329.0,94.0,585.812,1.0,3600.0
20-05-2018 08:00,13.75,0.0,0.0,0.0,4.5,5.0,0.0,0.0,10.383987,480.0,111.0,685.01355,1.0,3600.0
20-05-2018 09:00,14.15,0.0,0.0,0.0,0.9,1.0,0.0,0.0,9.360001,630.0,116.0,781.01874,1.0,3600.0
20-05-2018 10:00,14.55,0.0,0.0,0.0,0.9,1.0,0.0,0.0,10.1376915,736.0,125.0,813.212,1.0,3600.0
20-05-2018 11:00,14.8,0.0,0.0,0.0,4.5,5.0,0.0,0.0,9.779817,808.0,138.0,825.1085,1.0,3600.0
20-05-2018 12:00,14.2,0.0,0.0,0.0,0.9,1.0,0.0,0.0,11.435313,844.0,128.0,856.44904,1.0,3600.0
20-05-2018 13:00,14.0,0.0,0.0,0.0,2.6999998,3.0,0.0,0.0,12.43434,828.0,122.0,859.1887,1.0,3600.0
20-05-2018 14:00,13.95,0.0,0.0,0.0,0.9,1.0,0.0,0.0,14.799459,761.0,122.0,829.7763,1.0,3600.0
20-05-2018 15:00,13.9,0.0,0.0,0.0,0.9,1.0,0.0,0.0,17.31746,666.0,109.0,813.51385,1.0,3600.0
20-05-2018 16:00,13.9,0.0,0.0,0.0,1.5,1.0,1.0,0.0,19.137648,532.0,101.0,754.38416,1.0,3600.0
20-05-2018 17:00,14.0,0.0,0.0,0.0,6.9,1.0,10.0,0.0,18.792551,377.0,87.0,662.4764,1.0,3600.0
20-05-2018 18:00,13.8,0.0,0.0,0.0,9.6,2.0,13.0,0.0,16.862455,211.0,72.0,474.29214,1.0,3600.0
20-05-2018 19:00,14.1,0.0,0.0,0.0,10.8,4.0,12.0,0.0,14.20062,87.0,42.0,305.82144,1.0,3600.0
20-05-2018 20:00,15.7,0.0,0.0,0.0,4.8,0.0,8.0,0.0,21.322214,9.0,7.0,26.848442,0.0,0.0
20-05-2018 21:00,15.95,0.0,0.0,0.0,1.8000001,0.0,3.0,0.0,23.759998,0.0,0.0,0.0,0.0,0.0
20-05-2018 22:00,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.691425,0.0,0.0,0.0,0.0,0.0
20-05-2018 23:00,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.505037,0.0,0.0,0.0,0.0,0.0
21-05-2018 00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.349546,0.0,0.0,0.0,0.0,0.0
21-05-2018 01:00,14.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.065973,0.0,0.0,0.0,0.0,0.0
21-05-2018 02:00,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.933907,0.0,0.0,0.0,0.0,0.0
21-05-2018 03:00,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.862125,0.0,0.0,0.0,0.0,0.0
21-05-2018 04:00,13.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.608458,3.0,3.0,0.0,1.0,0.0
21-05-2018 05:00,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.587555,68.0,33.0,273.85736,1.0,2821.418
21-05-2018 06:00,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.491207,199.0,63.0,528.1696,1.0,3600.0
21-05-2018 07:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.608458,355.0,82.0,676.50494,1.0,3600.0
21-05-2018 08:00,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.288757,508.0,95.0,763.54846,1.0,3600.0
21-05-2018 09:00,14.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.72346,646.0,105.0,819.4542,1.0,3600.0
21-05-2018 10:00,15.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.651016,754.0,112.0,852.22235,1.0,3600.0
21-05-2018 11:00,15.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.22742,822.0,116.0,867.3782,1.0,3600.0
21-05-2018 12:00,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.090569,849.0,116.0,874.7598,1.0,3600.0
21-05-2018 13:00,17.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.570139,829.0,116.0,865.61566,1.0,3600.0
21-05-2018 14:00,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.808346,769.0,112.0,850.8474,1.0,3600.0
21-05-2018 15:00,16.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.964457,669.0,107.0,818.1607,1.0,3600.0
21-05-2018 16:00,16.25,0.0,0.0,0.0,1.8000001,0.0,3.0,0.0,29.808346,533.0,100.0,754.7271,1.0,3600.0
21-05-2018 17:00,16.2,0.0,0.0,0.0,3.6000001,0.0,3.0,6.0,30.173496,378.0,88.0,658.60016,1.0,3600.0
21-05-2018 18:00,16.0,0.0,0.0,0.0,11.400001,0.0,1.0,36.0,29.655787,230.0,70.0,540.84204,1.0,3600.0
21-05-2018 19:00,15.95,0.0,0.0,0.0,18.6,0.0,0.0,62.0,28.503725,94.0,45.0,326.4622,1.0,3600.0
21-05-2018 20:00,16.15,0.0,0.0,0.0,18.6,0.0,0.0,62.0,26.339111,10.0,8.0,26.311317,0.0,0.0
21-05-2018 21:00,16.25,0.0,0.0,0.0,16.2,0.0,1.0,52.0,23.933908,0.0,0.0,0.0,0.0,0.0
21-05-2018 22:00,16.4,0.0,0.0,0.0,27.6,0.0,9.0,74.0,22.862125,0.0,0.0,0.0,0.0,0.0
21-05-2018 23:00,16.4,0.0,0.0,0.0,30.000002,0.0,11.0,78.0,21.647945,0.0,0.0,0.0,0.0,0.0
22-05-2018 00:00,15.85,0.0,0.0,0.0,30.000002,0.0,6.0,88.0,19.137648,0.0,0.0,0.0,0.0,0.0
22-05-2018 01:00,15.6,0.0,0.0,0.0,35.7,0.0,12.0,95.0,20.265795,0.0,0.0,0.0,0.0,0.0
22-05-2018 02:00,15.55,0.0,0.0,0.0,45.600002,0.0,28.0,96.0,18.72346,0.0,0.0,0.0,0.0,0.0
22-05-2018 03:00,15.35,0.0,0.0,0.0,51.600002,0.0,38.0,96.0,16.516901,0.0,0.0,0.0,0.0,0.0
22-05-2018 04:00,15.4,0.0,0.0,0.0,54.600002,0.0,46.0,90.0,17.811815,3.0,3.0,0.0,1.0,0.0
22-05-2018 05:00,15.15,0.0,0.0,0.0,54.600002,0.0,45.0,92.0,18.03237,50.0,41.0,69.73534,1.0,234.69371
22-05-2018 06:00,14.95,0.0,0.0,0.0,49.800003,0.0,39.0,88.0,16.215992,116.0,84.0,123.09279,1.0,1892.7836
22-05-2018 07:00,15.0,0.0,0.0,0.0,35.7,0.0,15.0,89.0,15.496736,271.0,139.0,325.25906,1.0,3600.0
22-05-2018 08:00,15.2,0.0,0.0,0.0,37.5,0.0,16.0,93.0,14.154915,489.0,129.0,662.964,1.0,3600.0
22-05-2018 09:00,15.4,0.0,0.0,0.0,38.4,0.0,16.0,96.0,12.245293,595.0,160.0,656.91833,1.0,3600.0
22-05-2018 10:00,15.5,0.0,0.0,0.0,32.4,0.0,6.0,96.0,14.529915,651.0,227.0,561.4255,1.0,3600.0
22-05-2018 11:00,15.4,0.0,0.0,0.0,29.400002,0.0,1.0,96.0,18.723461,737.0,240.0,609.21857,1.0,3600.0
22-05-2018 12:00,15.55,0.0,0.0,0.0,48.0,0.0,33.0,94.0,22.728518,732.0,237.0,589.4243,1.0,3600.0
22-05-2018 13:00,15.8,0.0,0.0,0.0,20.7,0.0,3.0,63.0,25.872456,760.0,241.0,628.62964,1.0,3600.0
22-05-2018 14:00,16.0,0.0,0.0,0.0,13.200001,0.0,6.0,32.0,27.792374,752.0,123.0,812.4657,1.0,3600.0
22-05-2018 15:00,15.7,0.0,0.0,0.0,13.5,0.0,5.0,35.0,25.264202,661.0,114.0,793.8342,1.0,3600.0
22-05-2018 16:00,15.45,0.0,0.0,0.0,1.2,0.0,2.0,0.0,26.368616,527.0,105.0,732.589,1.0,3600.0
22-05-2018 17:00,15.2,0.0,0.0,0.0,1.2,0.0,0.0,4.0,26.282465,393.0,87.0,691.0062,1.0,3600.0
22-05-2018 18:00,14.9,0.0,0.0,0.0,12.0,0.0,0.0,40.0,25.364037,235.0,73.0,542.6645,1.0,3600.0
22-05-2018 19:00,14.75,0.0,0.0,0.0,11.1,1.0,0.0,34.0,25.1614,96.0,44.0,339.95126,1.0,3600.0
22-05-2018 20:00,14.6,0.0,0.0,0.0,16.199999,16.0,3.0,0.0,26.260265,11.0,8.0,38.71671,0.0,0.0
22-05-2018 21:00,14.6,0.0,0.0,0.0,29.1,25.0,11.0,0.0,26.959166,0.0,0.0,0.0,0.0,0.0
22-05-2018 22:00,14.75,0.0,0.0,0.0,0.9,1.0,0.0,0.0,28.227304,0.0,0.0,0.0,0.0,0.0
22-05-2018 23:00,14.7,0.0,0.0,0.0,0.6,0.0,1.0,0.0,27.155552,0.0,0.0,0.0,0.0,0.0
23-05-2018 00:00,14.4,0.0,0.0,0.0,21.9,7.0,26.0,0.0,25.068514,0.0,0.0,0.0,0.0,0.0
23-05-2018 01:00,14.4,0.0,0.0,0.0,33.0,14.0,34.0,0.0,24.962307,0.0,0.0,0.0,0.0,0.0
23-05-2018 02:00,14.5,0.0,0.0,0.0,24.900002,9.0,28.0,0.0,23.838959,0.0,0.0,0.0,0.0,0.0
23-05-2018 03:00,14.7,0.0,0.0,0.0,30.900002,13.0,32.0,0.0,22.657131,0.0,0.0,0.0,0.0,0.0
23-05-2018 04:00,14.8,0.0,0.0,0.0,29.1,7.0,38.0,0.0,22.91026,3.0,3.0,0.0,1.0,0.0
23-05-2018 05:00,14.85,0.0,0.0,0.0,25.5,0.0,42.0,1.0,24.485292,56.0,34.0,168.89748,1.0,2687.5857
23-05-2018 06:00,14.95,0.0,0.0,0.0,31.2,0.0,38.0,28.0,25.567604,149.0,77.0,274.46695,1.0,3600.0
23-05-2018 07:00,15.1,0.0,0.0,0.0,11.400001,0.0,19.0,0.0,25.49908,277.0,111.0,406.8536,1.0,3600.0
23-05-2018 08:00,15.25,0.0,0.0,0.0,14.400001,2.0,20.0,2.0,25.1614,440.0,122.0,583.4489,1.0,3600.0
23-05-2018 09:00,15.3,0.0,0.0,0.0,16.2,0.0,27.0,0.0,24.122686,572.0,153.0,630.95276,1.0,3600.0
23-05-2018 10:00,15.3,0.0,0.0,0.0,51.9,0.0,43.0,87.0,23.933908,682.0,175.0,669.7244,1.0,3600.0
23-05-2018 11:00,15.15,0.0,0.0,0.0,81.9,0.0,88.0,97.0,24.29133,710.0,262.0,547.96594,1.0,3600.0
23-05-2018 12:00,15.6,0.0,0.0,0.0,49.5,0.0,53.0,59.0,29.301876,704.0,262.0,525.2001,1.0,3600.0
23-05-2018 13:00,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.793125,694.0,225.0,566.8039,1.0,3600.0
23-05-2018 14:00,16.05,0.0,0.0,0.0,6.0,0.0,10.0,0.0,29.784426,716.0,140.0,742.1423,1.0,3600.0
23-05-2018 15:00,16.4,0.0,0.0,0.0,17.400002,0.0,29.0,0.0,32.647057,610.0,130.0,694.4993,1.0,3600.0
23-05-2018 16:00,16.65,0.0,0.0,0.0,23.1,0.0,37.0,3.0,33.790176,466.0,122.0,594.85754,1.0,3600.0
23-05-2018 17:00,16.45,0.0,0.0,0.0,24.600002,0.0,24.0,34.0,32.55363,327.0,106.0,496.33554,1.0,3600.0
23-05-2018 18:00,16.25,0.0,0.0,0.0,32.7,0.0,11.0,87.0,32.185287,203.0,76.0,421.73038,1.0,3600.0
23-05-2018 19:00,16.0,0.0,0.0,0.0,12.900001,0.0,2.0,39.0,31.76375,82.0,49.0,211.88136,1.0,3600.0
23-05-2018 20:00,15.65,0.0,0.0,0.0,4.8,0.0,1.0,14.0,30.85307,12.0,9.0,38.016724,0.0,0.0
23-05-2018 21:00,15.6,0.0,0.0,0.0,10.2,1.0,0.0,31.0,29.055367,0.0,0.0,0.0,0.0,0.0
23-05-2018 22:00,15.65,0.0,0.0,0.0,15.900001,1.0,1.0,48.0,27.475807,0.0,0.0,0.0,0.0,0.0
23-05-2018 23:00,15.9,0.0,0.0,0.0,5.4,1.0,5.0,5.0,25.603062,0.0,0.0,0.0,0.0,0.0
24-05-2018 00:00,16.0,0.0,0.0,0.0,3.3000002,1.0,1.0,6.0,27.086262,0.0,0.0,0.0,0.0,0.0
24-05-2018 01:00,16.25,0.0,0.0,0.0,11.700001,0.0,1.0,37.0,26.019806,0.0,0.0,0.0,0.0,0.0
24-05-2018 02:00,16.15,0.0,0.0,0.0,8.400001,0.0,0.0,28.0,26.200977,0.0,0.0,0.0,0.0,0.0
24-05-2018 03:00,15.9,0.0,0.0,0.0,11.400001,0.0,0.0,38.0,26.807312,0.0,0.0,0.0,0.0,0.0
24-05-2018 04:00,15.8,0.0,0.0,0.0,12.3,0.0,0.0,41.0,25.323128,4.0,3.0,16.171429,1.0,0.0
24-05-2018 05:00,15.65,0.0,0.0,0.0,15.000001,0.0,0.0,50.0,24.821732,71.0,36.0,266.37018,1.0,3027.444
24-05-2018 06:00,15.5,0.0,0.0,0.0,18.6,0.0,0.0,62.0,24.606731,202.0,64.0,521.5954,1.0,3600.0
24-05-2018 07:00,15.5,0.0,0.0,0.0,16.5,0.0,0.0,55.0,24.023088,351.0,83.0,653.53424,1.0,3600.0
24-05-2018 08:00,15.85,0.0,0.0,0.0,9.3,0.0,0.0,31.0,23.598541,500.0,104.0,724.0134,1.0,3600.0
24-05-2018 09:00,16.2,0.0,0.0,0.0,12.000001,0.0,1.0,38.0,22.539564,635.0,110.0,788.4397,1.0,3600.0
24-05-2018 10:00,16.3,0.0,0.0,0.0,15.300001,0.0,14.0,23.0,24.57511,733.0,123.0,803.9566,1.0,3600.0
24-05-2018 11:00,16.2,0.0,0.0,0.0,70.2,0.0,70.0,94.0,24.627789,784.0,157.0,765.3268,1.0,3600.0
24-05-2018 12:00,16.15,0.0,0.0,0.0,29.1,0.0,0.0,97.0,29.808346,641.0,303.0,400.8109,1.0,3600.0
24-05-2018 13:00,16.6,0.0,0.0,0.0,35.7,0.0,10.0,99.0,30.192822,698.0,301.0,478.7644,1.0,3600.0
24-05-2018 14:00,17.05,0.0,0.0,0.0,35.7,0.0,12.0,95.0,30.096085,530.0,298.0,298.1968,1.0,3600.0
24-05-2018 15:00,17.35,0.0,0.0,0.0,52.200005,0.0,63.0,48.0,30.154163,542.0,254.0,415.48532,1.0,3600.0
24-05-2018 16:00,17.1,0.0,0.0,0.0,40.5,0.0,33.0,69.0,33.74796,454.0,181.0,470.30383,1.0,3600.0
24-05-2018 17:00,17.1,0.0,0.0,0.0,50.100002,4.0,30.0,95.0,30.190672,288.0,148.0,312.75894,1.0,3600.0
24-05-2018 18:00,17.05,0.0,0.0,0.0,49.800003,0.0,34.0,98.0,16.23596,164.0,117.0,154.76541,1.0,2842.9624
24-05-2018 19:00,17.8,0.0,0.0,0.0,93.9,5.0,100.0,98.0,20.326454,58.0,48.0,63.10727,1.0,93.21808
24-05-2018 20:00,17.65,0.2,0.2,0.0,92.40001,3.0,100.0,99.0,29.47826,3.0,3.0,0.0,0.0,0.0
24-05-2018 21:00,16.55,1.6,1.6,0.0,81.90001,1.0,100.0,70.0,27.402597,0.0,0.0,0.0,0.0,0.0
24-05-2018 22:00,16.45,1.4,1.4,0.0,95.40001,8.0,100.0,94.0,27.210379,0.0,0.0,0.0,0.0,0.0
24-05-2018 23:00,16.5,0.3,0.3,0.0,100.0,20.0,96.0,99.0,28.1169,0.0,0.0,0.0,0.0,0.0
25-05-2018 00:00,16.5,2.4,2.4,0.0,100.0,99.0,51.0,98.0,29.914679,0.0,0.0,0.0,0.0,0.0
25-05-2018 01:00,16.55,0.1,0.1,0.0,100.0,63.0,66.0,96.0,27.059933,0.0,0.0,0.0,0.0,0.0
25-05-2018 02:00,16.35,0.2,0.2,0.0,90.600006,32.0,54.0,98.0,26.33911,0.0,0.0,0.0,0.0,0.0
25-05-2018 03:00,16.25,0.0,0.0,0.0,46.800003,1.0,28.0,97.0,24.29133,0.0,0.0,0.0,0.0,0.0
25-05-2018 04:00,16.2,0.0,0.0,0.0,78.9,23.0,47.0,100.0,23.319553,3.0,3.0,0.0,1.0,0.0
25-05-2018 05:00,16.05,0.0,0.0,0.0,81.9,15.0,71.0,86.0,21.188072,36.0,35.0,7.548161,1.0,0.0
25-05-2018 06:00,16.0,0.0,0.0,0.0,87.9,6.0,96.0,83.0,22.065973,82.0,74.0,29.99475,1.0,0.0
25-05-2018 07:00,16.1,0.0,0.0,0.0,84.3,7.0,83.0,94.0,23.936617,147.0,106.0,99.503044,1.0,1185.0913
25-05-2018 08:00,16.35,0.1,0.1,0.0,86.4,1.0,94.0,97.0,23.34455,218.0,149.0,125.73485,1.0,1972.0454
25-05-2018 09:00,16.5,0.0,0.0,0.0,85.5,2.0,91.0,97.0,23.143827,273.0,195.0,116.83931,1.0,1705.1793
25-05-2018 10:00,16.6,0.1,0.1,0.0,84.3,3.0,87.0,98.0,22.314192,349.0,246.0,135.4568,1.0,2263.704
25-05-2018 11:00,16.6,0.0,0.0,0.0,83.100006,1.0,97.0,80.0,20.929596,356.0,240.0,141.31209,1.0,2439.3625
25-05-2018 12:00,16.95,0.0,0.0,0.0,44.4,33.0,22.0,5.0,21.791153,412.0,317.0,112.43443,1.0,1573.033
25-05-2018 13:00,17.3,0.0,0.0,0.0,51.6,37.0,28.0,5.0,21.046917,600.0,212.0,466.94278,1.0,3600.0
25-05-2018 14:00,17.5,0.0,0.0,0.0,51.0,20.0,23.0,64.0,18.556595,563.0,194.0,473.17276,1.0,3600.0
25-05-2018 15:00,17.35,0.0,0.0,0.0,25.5,16.0,18.0,1.0,15.778518,527.0,138.0,559.5962,1.0,3600.0
25-05-2018 16:00,17.1,0.0,0.0,0.0,46.199997,9.0,30.0,67.0,12.57426,456.0,107.0,599.01447,1.0,3600.0
25-05-2018 17:00,17.0,0.0,0.0,0.0,48.9,5.0,41.0,66.0,10.829959,281.0,109.0,382.25894,1.0,3600.0
25-05-2018 18:00,16.9,0.0,0.0,0.0,42.300003,0.0,25.0,91.0,11.726277,162.0,69.0,303.7325,1.0,3600.0
25-05-2018 19:00,16.55,0.0,0.0,0.0,27.600002,0.0,29.0,34.0,12.783802,82.0,52.0,186.18607,1.0,3600.0
25-05-2018 20:00,16.2,0.0,0.0,0.0,40.2,6.0,32.0,52.0,19.770523,12.0,9.0,36.734516,0.0,0.0
25-05-2018 21:00,16.6,0.0,0.0,0.0,21.300001,0.0,25.0,21.0,21.325253,0.0,0.0,0.0,0.0,0.0
25-05-2018 22:00,17.15,0.0,0.0,0.0,29.100002,3.0,17.0,54.0,24.798223,0.0,0.0,0.0,0.0,0.0
25-05-2018 23:00,17.35,0.0,0.0,0.0,38.4,0.0,16.0,96.0,24.858253,0.0,0.0,0.0,0.0,0.0
26-05-2018 00:00,17.15,0.0,0.0,0.0,31.2,1.0,16.0,69.0,24.336637,0.0,0.0,0.0,0.0,0.0
26-05-2018 01:00,16.8,0.0,0.0,0.0,45.0,5.0,20.0,95.0,23.469128,0.0,0.0,0.0,0.0,0.0
26-05-2018 02:00,16.4,0.0,0.0,0.0,53.699997,14.0,20.0,97.0,20.240196,0.0,0.0,0.0,0.0,0.0
26-05-2018 03:00,16.1,0.0,0.0,0.0,47.100002,7.0,19.0,98.0,20.265795,0.0,0.0,0.0,0.0,0.0
